System,Name,Year,ROM Name,Players,Joystick Input,Other Input,Buttons,Vertical,Manufacturers,Player Legends 2,Retro Arcade 2 Elites,Other CoinOps
arcade,88 Games,1988,720,4,analog,only_buttons,2,HORIZONTAL,Atari Games,No,No,Yes
arcade,10-Yard Fight,1983,1941,2,8 way,none,2,VERTICAL,Capcom,No,Yes,Maybe
arcade,1941: Counter Attack,1990,1942,2,8 way,none,2,VERTICAL,Capcom,Yes,Yes,Maybe
arcade,1942,1984,1943,2,8 way,none,2,VERTICAL,Capcom,Yes,Yes,Maybe
arcade,1943 Kai: Midway Kaisen,1987,1944,2,8 way,none,2,HORIZONTAL,Eighting / Raizing,No,No,Yes
arcade,1943: The Battle of Midway,1987,1943kai,2,8 way,none,2,VERTICAL,Capcom,Yes,Yes,Maybe
arcade,1944: The Loop Master,2000,19xx,2,8 way,none,2,VERTICAL,Capcom,Yes,Yes,Maybe
arcade,1945k 3,2000,2020bb,2,8 way,none,4,HORIZONTAL NEOGEO,SNK / Pallas,No,No,Yes
arcade,19XX: The War Against Destiny,1996,3wonders,2,8 way,none,3,HORIZONTAL,Capcom,Yes,Yes,Maybe
arcade,2 On 2 Open Ice Challenge,1995,aburner2,4,analog,none,2,HORIZONTAL,SEGA,No,Yes,Maybe
arcade,2020 Super Baseball,1991,actfancr,2,8 way,none,2,HORIZONTAL,Data East,No,Yes,Maybe
arcade,3 Count Bout,1993,aerofgt,2,8 way,none,2,VERTICAL,Video System Co. / Video System,No,No,Yes
arcade,3 On 3 Dunk Madness,1996,airass,4,8 way,none,3,VERTICAL,Irem,No,No,Yes
arcade,64th. Street: A Detective Story,1991,airwolf,2,8 way,none,2,HORIZONTAL,Kyugo,No,No,Yes
arcade,720 Degrees,1986,ajax,1,8 way,stick / dial,3,VERTICAL,Konami,No,Yes,Maybe
arcade,A. D. 2083,1983,akatana,1,8 way,none,3,HORIZONTAL,Cave / Rising Star Games,No,No,Yes
arcade,A.B. Cop (World),1990,aliens,1,8 way,pedal / paddle,2,HORIZONTAL,Konami,No,No,Yes
arcade,APB: All Points Bulletin,1987,aliensyn,1,8 way,pedal / dial,3,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,ASO: Armored Scrum Object,1985,alpham2,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Ace Attacker,1988,alpine,4,4 way,pedal / positional / stick / trackball,1,VERTICAL,Taito / Pacific Kougyou,No,No,Yes
arcade,Ace Driver: Racing Evolution,1994,altbeast,2,8 way,pedal / paddle,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Acrobat Mission,1991,amidar,2,4 way,none,1,VERTICAL,Konami,No,No,Yes
arcade,Acrobatic Dog-Fight,1984,aodk,2,8 way,none,4,HORIZONTAL NEOGEO,ADK / SNK,No,No,Yes
arcade,Act-Fancer Cybernetick Hyper Weapon,1989,aof,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,Yes,Yes,Maybe
arcade,Action Fighter,1986,aof2,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,"Adventures of Robby Roto!, The",1981,aof3,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Aero Fighters (World,1992,apb,2,analog,none,2,VERTICAL,Atari Games / Atari,No,No,Yes
arcade,Aero Fighters 2,1994,archrivl,2,analog,none,2,HORIZONTAL,Bally Midway,No,Yes,Maybe
arcade,Aero Fighters 3,1995,arkanoid,2,analog,none,1,VERTICAL,Taito,No,Yes,Maybe
arcade,Aero Fighters Special,1996,arknoid2,4,analog,none,1,VERTICAL,Taito,No,No,Yes
arcade,After Burner,1987,armwar,1,8 way,stick,3,HORIZONTAL,Capcom,No,No,Yes
arcade,After Burner 2,1987,assault,1,twin stick,stick,1,VERTICAL,Namco,Yes,Yes,Maybe
arcade,After Burner Climax,2006,astdelux,unknown,buttons only,unknown,5,HORIZONTAL,Atari / Dave Shepperd,No,Yes,Maybe
arcade,Age Of Heroes: Silkroad 2,2001,asterix,2,8 way,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,Aggressors of Dark Kombat,1994,asteroid,2,buttons only,none,5,HORIZONTAL,Atari,No,Yes,Maybe
arcade,Air Assault,1993,astorm,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Air Attack,1996,astyanax,2,8 way,none,3,HORIZONTAL,Jaleco,No,No,Yes
arcade,Air Buster: Trouble Specialty Raid Unit,1990,asurabld,2,8 way,none,3,HORIZONTAL,Fuuki,No,No,Yes
arcade,Air Duel,1990,asurabus,2,8 way,none,3,HORIZONTAL,Fuuki,No,No,Yes
arcade,Air Gallet,1996,atetris,2,4 way,none,1,HORIZONTAL,Atari Games / bootleg,No,No,Yes
arcade,Air Rescue,1992,athena,2,8 way,stick,2,HORIZONTAL,SNK,No,No,Yes
arcade,Airwolf,1987,avengers,2,8 way,none,2,VERTICAL,Capcom,No,No,Yes
arcade,Ajax,1987,avsp,2,8 way,none,3,HORIZONTAL,Capcom,No,Yes,Maybe
arcade,Akai Katana,2010,baddudes,2,8 way,unknown,2,HORIZONTAL,Data East,Yes,Yes,Maybe
arcade,Alex Kidd: The Lost Stars,1986,bagman,2,4 way,none,1,VERTICAL,Valadon Automation,No,No,Yes
arcade,Alien Challenge,1994,bakutotu,2,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,"Alien Storm (World, 2 Players)",1990,bankp,2,4 way,none,3,HORIZONTAL,Sanritsu / SEGA,Yes,Yes,Maybe
arcade,Alien Syndrome,1987,baraduke,2,8 way,none,1,HORIZONTAL,Namco,Yes,Yes,Maybe
arcade,Alien vs. Predator,1994,batcir,3,8 way,none,2,HORIZONTAL,Capcom,Yes,Yes,Maybe
arcade,Alien3: The Gun,1993,batrider,2,8 way,stick,3,VERTICAL,Raizing / Eighting,No,No,Yes
arcade,Aliens,1990,batsugunsp,2,8 way,none,3,VERTICAL,Toaplan,Yes,Yes,Maybe
arcade,Alligator Hunt,1994,battlera,2,8 way,none,3,HORIZONTAL,Data East,No,No,Yes
arcade,Alpha Mission 2,1991,bayroute,2,8 way,none,3,HORIZONTAL,Sunsoft / SEGA,No,Yes,Maybe
arcade,Alpine Ski,1982,bbakraid,2,8 way,none,3,VERTICAL,Eighting,Yes,Yes,Maybe
arcade,Altered Beast (set 8),1988,bbmanw,2,4 way,none,2,HORIZONTAL,Irem / Hudson,Yes,Yes,Maybe
arcade,Amazing Maze,1976,bchopper,2,8 way,none,4,HORIZONTAL,Irem,No,No,Yes
arcade,Ambush,1983,berzerk,2,8 way,none,1,HORIZONTAL,"Stern Electronics / Stern Electronics, Inc.",No,No,Yes
arcade,AmeriDarts,1989,bgaregga,2,8 way,trackball,3,VERTICAL,Raizing / Eighting,No,No,Yes
arcade,Amidar,1982,bionicc,2,8 way,none,2,HORIZONTAL,Capcom,Yes,Yes,Maybe
arcade,Andro Dunos,1992,bioship,2,8 way,none,2,HORIZONTAL,UPL / American Sammy license,No,No,Yes
arcade,Angel Kids,1988,bjourney,2,8 way,none,4,HORIZONTAL NEOGEO,Alpha Denshi Co. / ADK,No,No,Yes
arcade,Anteater,1982,blazstar,1,8 way,none,4,HORIZONTAL NEOGEO,Yumekobo / SNK,No,No,Yes
arcade,Apache 3,1988,blitz,1,8 way,stick,3,HORIZONTAL,Midway Games,No,No,Yes
arcade,Aqua Jack,1990,blitz2k,1,8 way,dial,3,HORIZONTAL,Midway Games,No,No,Yes
arcade,Arabian,1983,blitz99,2,8 way,none,3,HORIZONTAL,Midway Games,No,No,Yes
arcade,Arabian Fight,1991,blktiger,4,8 way,none,2,HORIZONTAL,Capcom,No,No,Yes
arcade,Arabian Magic,1992,blockhl,4,4 way,dial,3,HORIZONTAL,Konami,No,No,Yes
arcade,Arbalester,1989,blockout,2,8 way,none,4,HORIZONTAL,Technos Japan / California Dreams,No,No,Yes
arcade,Arcade Classics,1992,bloodbro,2,8 way,trackball,3,HORIZONTAL,TAD Corporation / Tad Corporation,No,No,Yes
arcade,Arch Rivals,1989,bmaster,2,8 way,stick,2,HORIZONTAL,Irem,No,No,Yes
arcade,Area 51,1996,bnj,2,8 way,lightgun,1,VERTICAL,Data East,No,No,Yes
arcade,Area 51,1995,bnzabros,2,8 way,lightgun,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Argus,1986,bombjack,2,8 way,none,1,VERTICAL,Tehkan / Tehkan Ltd.,No,No,Yes
arcade,Arkanoid,1986,bonzeadv,2,8 way,dial,2,HORIZONTAL,Taito,No,No,Yes
arcade,Arkanoid Returns,1997,boogwing,4,8 way,dial,3,HORIZONTAL,Data East,No,No,Yes
arcade,Arkanoid: Revenge of DOH,1987,bosco,2,8 way,dial,1,HORIZONTAL,Namco,Yes,Yes,Maybe
arcade,Arm Wrestling,1985,brapboys,1,8 way,none,2,HORIZONTAL,Kaneko,No,No,Yes
arcade,Armed F,1988,breakrev,2,8 way,none,4,HORIZONTAL NEOGEO,Visco / SNK,No,No,Yes
arcade,Armed Police Batrider (Europe),1998,brkthru,2,8 way,none,2,HORIZONTAL,Data East,Yes,Yes,Maybe
arcade,Armor Attack,1980,bstars2,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Armored Car,1981,btime,2,4 way,none,1,VERTICAL,Data East,No,No,Yes
arcade,Armored Warriors,1994,btoads,3,8 way,none,2,HORIZONTAL,Rare / Electronic Arts,Yes,Yes,Maybe
arcade,Art of Fighting,1992,bubblem,2,8 way,none,4,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Art of Fighting 2,1994,bubbles,2,8 way,none,0,HORIZONTAL,Williams,No,No,Yes
arcade,Art of Fighting 3: The Path of the Warrior,1996,bublbob2,2,8 way,none,4,HORIZONTAL,Taito,No,No,Yes
arcade,Ashura Blaster,1990,bublboblr,2,4 way,none,2,HORIZONTAL,Taito / Romstar license,No,No,Yes
arcade,Assault,1988,bublcave,2,4 way,none,2,HORIZONTAL,hack / Bisboch and Aladar,No,Yes,Maybe
arcade,Assault Plus,1988,buckrog,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Asterix,1992,bucky,2,8 way,none,3,HORIZONTAL,Konami / Tatsumi,Yes,Yes,Maybe
arcade,Asteroids,1979,buggyboyjr,1,analog,only_buttons,1,HORIZONTAL,Tatsumi,Yes,Yes,Maybe
arcade,Asteroids Deluxe,1980,bwidow,1,twin stick,only_buttons,0,HORIZONTAL,Atari,Yes,Yes,Maybe
arcade,Astro Blaster,1981,bzone,2,twin stick,none,1,HORIZONTAL,Atari,No,No,Yes
arcade,Astro Fighter,1979,cabal,2,8 way,none,3,HORIZONTAL,TAD Corporation / Tad Corporation,No,No,Yes
arcade,Astro Invader,1980,cadash,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,Astro Wars,1980,calibr50,2,8 way,none,2,VERTICAL,Athena / Seta,No,No,Yes
arcade,Astron Belt,1983,captaven,1,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,"Astyanax, The",1989,captcomm,2,8 way,none,2,HORIZONTAL,Capcom,No,Yes,Maybe
arcade,Asuka & Asuka,1988,cawing,2,8 way,none,3,HORIZONTAL,Capcom,No,No,Yes
arcade,Asura Blade: Sword of Dynasty,1998,ccastles,2,trackball,none,3,HORIZONTAL,Atari,No,Yes,Maybe
arcade,Asura Buster: Eternal Warriors,2001,cclimber,2,twin stick,none,0,HORIZONTAL,Nichibutsu,No,Yes,Maybe
arcade,Asylum,1991,centiped,3,trackball,none,1,VERTICAL,Atari,No,No,Yes
arcade,Ataxx,1990,chasehq,2,analog,trackball,4,HORIZONTAL,Taito,No,No,Yes
arcade,Athena,1986,chelnov,2,8 way,none,3,HORIZONTAL,Data East,Yes,Yes,Maybe
arcade,Atomic Robo-kid,1988,chopliftbl,2,8 way,none,2,HORIZONTAL,bootleg,No,No,Yes
arcade,"Aurail (set 3, US)",1990,chqflag,2,analog,none,2,VERTICAL,Konami,No,No,Yes
arcade,Avengers,1987,circusc,2,4 way,none,1,VERTICAL,Konami,Yes,Yes,Maybe
arcade,Avengers In Galactic Storm,1995,citycon,4,8 way,none,2,HORIZONTAL,Jaleco,No,No,Yes
arcade,Avenging Spirit,1991,cninja,2,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Aztarac,1983,cobracom,1,8 way,stick / dial,2,HORIZONTAL,Data East / SEGA,No,No,Yes
arcade,B-Wings,1984,combatsc,2,8 way,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,B.C. Kid,1994,commandou,2,8 way,none,2,VERTICAL,Capcom / Data East,No,Yes,Maybe
arcade,B.C. Story,1997,congo,2,8 way,none,1,VERTICAL,SEGA,No,No,Yes
arcade,B.Rap Boys,1992,contra,3,8 way,none,2,VERTICAL,Konami,Yes,Yes,Maybe
arcade,Back Fire,1988,cop01,2,8 way,none,2,HORIZONTAL,Nichibutsu,No,No,Yes
arcade,Back Street Soccer,1996,cosmccop,4,8 way,none,4,HORIZONTAL,Irem,No,No,Yes
arcade,Bad Dudes vs. Dragonninja,1988,cosmica,2,4 way,none,1,VERTICAL,Universal,Yes,Yes,Maybe
arcade,Bad Lands,1989,cotton,2,8 way,dial,3,HORIZONTAL,Success / SEGA,No,No,Yes
arcade,Bagman,1982,cotton2,2,8 way,none,4,HORIZONTAL,Success,No,Yes,Maybe
arcade,Baku Baku Animal,1995,crkdown,4,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Bakutotsu Kijuutei,1988,crsword,2,8 way,none,4,HORIZONTAL NEOGEO,Alpha Denshi Co.,No,No,Yes
arcade,Baluba-louk no Densetsu,1986,crusnusa,2,analog,none,8,HORIZONTAL,Midway,No,No,Yes
arcade,Bang Bang Busters,2000,csclub,2,8 way,none,3,HORIZONTAL,Capcom,No,No,Yes
arcade,Bang Bead,2000,csilver,2,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Bank Panic,1984,csprint,2,analog,none,0,HORIZONTAL,Atari Games,Yes,Yes,Maybe
arcade,Baraduke,1985,ctribe,2,8 way,none,3,HORIZONTAL,Technos Japan / Technos Japan Corp.,No,No,Yes
arcade,Baryon: Future Assault,1997,cyberbal2p,2,8 way,none,1,HORIZONTAL,Atari Games,No,No,Yes
arcade,Baseball Stars 2,1992,cyberlip,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,Yes,Maybe
arcade,Baseball Stars Professional,1990,cybots,2,8 way,none,4,HORIZONTAL,Capcom,No,No,Yes
arcade,Batman,1991,cyvern,1,8 way,none,2,VERTICAL,Kaneko,No,No,Yes
arcade,Batman Forever,1996,daioh,2,8 way,none,6,VERTICAL,Athena,No,No,Yes
arcade,Batsugun: Special Version,1993,darkmist,2,8 way,none,2,VERTICAL,Seibu Kaihatsu / Taito,Yes,Yes,Maybe
arcade,Battlantis,1987,darkseal,2,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Battle Bakraid: Unlimited Version (USA),1999,dassault,2,8 way,none,2,HORIZONTAL,Data East,Yes,Yes,Maybe
arcade,Battle Chopper,1987,dbreed,2,8 way,none,4,HORIZONTAL,Irem,Yes,Yes,Maybe
arcade,Battle Circuit,1997,ddonpach,4,8 way,none,3,VERTICAL,Cave / Atlus license,Yes,Yes,Maybe
arcade,Battle Cruiser M-12,1983,ddp2,2,8 way,none,4,VERTICAL,IGS,No,No,Yes
arcade,Battle Flip Shot,1998,ddpdfk,2,8 way,none,4,VERTICAL,Cave / AMI license,No,No,Yes
arcade,Battle Garegga (Europe,1996,ddpdoj,2,8 way,none,3,VERTICAL,Cave / AMI license,Yes,Yes,Maybe
arcade,Battle K-Road,1994,ddragon,2,8 way,none,3,HORIZONTAL,Technos Japan / Technos Japan Corp.,No,No,Yes
arcade,Battle Lane! Vol. 5,1986,ddragon2,2,8 way,none,3,HORIZONTAL,Technos Japan / Technos Japan Corp.,No,No,Yes
arcade,Battle Rangers,1988,ddribble,2,8 way,none,3,HORIZONTAL,Konami,No,Yes,Maybe
arcade,Battle Shark,1989,ddsom,1,8 way,none,4,HORIZONTAL,Capcom,No,No,Yes
arcade,Battle Zone,1980,ddtod,1,8 way,none,4,HORIZONTAL,Capcom,Yes,Yes,Maybe
arcade,Battle of Atlantis,1981,ddux,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Battletoads,1994,deadang,3,8 way,none,2,HORIZONTAL,Seibu Kaihatsu,No,Yes,Maybe
arcade,"Bay Route (set 3, World)",1989,deadconx,2,8 way,none,2,HORIZONTAL,Taito,No,Yes,Maybe
arcade,Beast Busters,1989,defender,3,4 way,lightgun,5,HORIZONTAL,Williams,No,No,Yes
arcade,Bells & Whistles,1991,desertbr,2,8 way,none,3,VERTICAL,SEGA,No,No,Yes
arcade,"Berlin Wall, The",1991,devilw,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Bermuda Triangle,1987,devstors,2,8 way,positional,2,VERTICAL,Konami,No,No,Yes
arcade,Berzerk,1980,dfkbl,2,8 way,none,3,VERTICAL,Toaplan,Yes,Yes,Maybe
arcade,Best Bout Boxing,1994,diehard,2,8 way,none,4,HORIZONTAL,SEGA,No,No,Yes
arcade,Best Of Best,1994,digdug,2,4 way,none,1,VERTICAL,Namco,No,No,Yes
arcade,Big Karnak,1991,dimahoo,2,8 way,none,3,VERTICAL,Eighting / Raizing,No,No,Yes
arcade,Big Run,1989,dino,1,8 way,pedal / paddle,2,HORIZONTAL,Capcom,No,No,Yes
arcade,Bio Attack,1983,djboy,2,8 way,none,3,HORIZONTAL,Kaneko,No,Yes,Maybe
arcade,Bio-ship Paladin,1990,dkong,2,4 way,none,1,VERTICAL,Nintendo,No,No,Yes
arcade,Biomechanical Toy,1995,dkong3,2,4 way,none,1,VERTICAL,Nintendo,No,No,Yes
arcade,Bionic Commando,1987,dkongjr,2,4 way,none,1,VERTICAL,Nintendo,Yes,Yes,Maybe
arcade,Black Heart,1991,dkongx,2,4 way,none,1,VERTICAL,hack / Braze Technologies,No,No,Yes
arcade,Black Panther,1987,dkongx11,2,4 way,none,1,VERTICAL,hack / Braze Technologies,No,No,Yes
arcade,Black Tiger,1987,dmnfrnt,2,8 way,none,4,HORIZONTAL,IGS,Yes,Yes,Maybe
arcade,Black Widow,1982,docastle,1,4 way,none,2,VERTICAL,Universal,Yes,Yes,Maybe
arcade,Blade Master,1991,dogyuun,2,8 way,none,3,VERTICAL,Toaplan,No,Yes,Maybe
arcade,Blades of Steel,1987,donpachi,2,8 way,none,3,VERTICAL,Cave / Atlus license,No,No,Yes
arcade,Blandia,1992,dotron,2,8 way,none,4,HORIZONTAL,Bally Midway,No,No,Yes
arcade,Blast Off,1989,dowild,2,4 way,none,2,HORIZONTAL,Universal,No,No,Yes
arcade,Blasted,1988,dragnblz,2,8 way,none,3,VERTICAL,Psikyo,No,No,Yes
arcade,Blasteroids,1987,drgnbstr,2,4 way,dial,2,HORIZONTAL,Namco,No,No,Yes
arcade,Blasto,1978,dsaber,2,8 way,none,3,VERTICAL,Namco,No,No,Yes
arcade,Blaze On,1992,dsmbl,2,8 way,none,4,HORIZONTAL,Cave / AMI license,No,No,Yes
arcade,Blazer,1987,dspirit,2,8 way,none,3,VERTICAL,Namco,No,No,Yes
arcade,Blazing Lazers,1989,dstlk,1,8 way,none,6,HORIZONTAL,Capcom,No,No,Yes
arcade,Blazing Star,1998,dynagear,2,8 way,none,3,HORIZONTAL,Sammy,Yes,Yes,Maybe
arcade,Blazing Tornado,1994,dynduke,4,8 way,none,3,HORIZONTAL,Seibu Kaihatsu,No,No,Yes
arcade,Block Block,1991,dynwar,2,8 way,none,3,HORIZONTAL,Capcom,No,No,Yes
arcade,Block Hole,1989,ecofghtr,2,8 way,none,3,HORIZONTAL,Capcom,No,No,Yes
arcade,Block Out,1989,edrandy,2,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Blomby Car,1994,elevator,2,8 way,stick / dial,2,HORIZONTAL,Taito,No,No,Yes
arcade,Blood Bros.,1990,elvactr,2,8 way,none,4,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Blood Storm,1994,empcity,2,8 way,none,2,HORIZONTAL,Seibu Kaihatsu,No,No,Yes
arcade,Blood Warrior,1994,enduror,2,analog,none,0,HORIZONTAL,SEGA,No,No,Yes
arcade,Bloody Roar,1997,eprom,4,analog,none,3,HORIZONTAL,Atari Games / Atari,No,No,Yes
arcade,Bloody Roar 2,1998,esb,2,analog,none,4,HORIZONTAL,Atari Games,No,No,Yes
arcade,Bloxeed (Japan),1989,espgal,2,8 way,none,4,VERTICAL,Cave / AMI license,No,No,Yes
arcade,Blue Hawk,1993,espgal2,2,8 way,none,4,VERTICAL,Cave / AMI license,No,No,Yes
arcade,Blue Print,1982,esprade,2,8 way,none,3,VERTICAL,Cave / Atlus license,No,No,Yes
arcade,Blue's Journey,1990,eswat,2,8 way,none,3,HORIZONTAL,SEGA,No,Yes,Maybe
arcade,Body Slam,1986,excthour,2,8 way,none,2,VERTICAL,Technos Japan / Taito,No,No,Yes
arcade,Bogey Manor,1985,exedexes,2,8 way,none,2,VERTICAL,Capcom,No,No,Yes
arcade,Bomb Jack,1984,exerion,2,8 way,none,2,VERTICAL,Jaleco,Yes,Yes,Maybe
arcade,Bomb Kick,1998,exprraid,2,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Bomber Man,1991,fantzone,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Bomber Man World,1992,fatfursp,4,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Bombjack Twin,1993,fbfrenzy,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Bonanza Bros,1990,ffight,2,8 way,none,3,HORIZONTAL,Capcom,No,No,Yes
arcade,Bonze Adventure,1988,finalb,2,8 way,none,5,HORIZONTAL,Taito,No,Yes,Maybe
arcade,Boogie Wings,1992,fixeight,2,8 way,none,2,VERTICAL,Toaplan,Yes,Yes,Maybe
arcade,Boomer Rang'r,1983,flicky,2,4 way,none,1,HORIZONTAL,SEGA,No,No,Yes
arcade,Boot Camp,1987,foodf2,2,analog,trackball,1,HORIZONTAL,General Computer Corporation / Atari license,No,No,Yes
arcade,Border Down (Rev A),2003,footchmp,2,8 way,none,2,HORIZONTAL,Taito,No,Yes,Maybe
arcade,Born To Fight,null,forgottn,2,twin stick,lightgun / trackball,1,HORIZONTAL,Capcom,No,No,Yes
arcade,Bosconian: Star Destroyer,1981,frogger,2,4 way,none,0,VERTICAL,Konami,Yes,Yes,Maybe
arcade,Bottom of the Ninth,1989,frontlin,2,twin stick,none,2,VERTICAL,Taito,No,No,Yes
arcade,Boulder Dash,1990,fround,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Boxing Bugs,1981,fshark,2,8 way,only_buttons / dial,2,VERTICAL,Toaplan / Taito,No,No,Yes
arcade,Boxy Boy,1990,futari10,2,8 way,none,4,VERTICAL,Cave / AMI license,No,No,Yes
arcade,Brain,1986,ga2,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Brave Blade,2000,gaiden,4,8 way,none,3,HORIZONTAL,Tecmo,No,No,Yes
arcade,Break Thru,1986,galaga,2,4 way,none,1,VERTICAL,Namco / Midway,Yes,Yes,Maybe
arcade,Breakers,1996,galaga88,2,8 way,none,3,VERTICAL,Namco,No,No,Yes
arcade,Breakers Revenge,1998,galaxian,2,4 way,none,1,VERTICAL,Namco,No,Yes,Maybe
arcade,Breakout [TTL],1976,galivan,2,8 way,paddle,3,VERTICAL,Nichibutsu,No,No,Yes
arcade,Breywood,1986,gangwars,2,8 way,none,3,HORIZONTAL,Alpha Denshi Co.,No,No,Yes
arcade,Brix,1982,ganryu,2,8 way,none,4,HORIZONTAL NEOGEO,Visco,No,No,Yes
arcade,Brute Force,1991,gaplus,3,8 way,none,1,VERTICAL,Namco,No,No,Yes
arcade,Bubble Bobble,1986,garou,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,Yes,Yes,Maybe
arcade,Bubble Bobble 2,1994,gaunt22p,4,8 way,dial,2,HORIZONTAL,Atari Games,Yes,Yes,Maybe
arcade,Bubble Bobble: Lost Cave,2013,gauntleg,2,8 way,none,3,HORIZONTAL,Atari Games,No,Yes,Maybe
arcade,Bubble Memories: The Story Of Bubble Bobble 3,1995,gauntlet2p,4,8 way,dial,2,HORIZONTAL,Atari Games,Yes,Yes,Maybe
arcade,Bubble Symphony,1994,gberet,4,8 way,dial,2,HORIZONTAL,Konami,No,No,Yes
arcade,Bubbles,1982,gbusters,1,8 way,none,2,VERTICAL,Konami,Yes,Yes,Maybe
arcade,Buccaneers,1989,gforce2,2,analog,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Buck Rogers: Planet of Zoom,1982,gground,1,8 way,none,3,VERTICAL,SEGA,Yes,Yes,Maybe
arcade,Bucky O'Hare,1992,ghostb,4,8 way,none,2,HORIZONTAL,Data East,No,Yes,Maybe
arcade,Buggy Boy Junior/Speed Buggy,1986,ghoulsu,1,4 way,pedal / dial,2,HORIZONTAL,Capcom,No,No,Yes
arcade,Bullet,1987,ghoxj,3,8 way,none,2,VERTICAL,Toaplan,No,No,Yes
arcade,Bullfight,1984,gigawing,2,8 way,none,2,HORIZONTAL,Takumi / Capcom,No,No,Yes
arcade,Bump 'n' Jump,1982,gijoe,2,8 way,none,3,HORIZONTAL,Konami,Yes,Yes,Maybe
arcade,Burger Time,1982,gladiatr,2,8 way,none,3,HORIZONTAL,Allumer / Taito,Yes,Yes,Maybe
arcade,Burning Fight,1991,gnbarich,2,8 way,none,3,VERTICAL,Psikyo,No,No,Yes
arcade,"Burning Force (Japan, new version",1989,gng,2,8 way,none,2,HORIZONTAL,Capcom,No,No,Yes
arcade,Burning Rival,1992,goldnaxe,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Buster Bros.,1989,gorf,2,8 way,none,1,VERTICAL,Dave Nutting Associates / Midway,No,No,Yes
arcade,Butasan: Pig's & Bomber's,1987,gpilots,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Cabal,1988,gradius,2,8 way,none,3,HORIZONTAL,Konami,Yes,Yes,Maybe
arcade,Cachat,1993,gradius2,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Cadash,1989,gradius3,2,8 way,none,3,HORIZONTAL,Konami,Yes,Yes,Maybe
arcade,Cadillacs & Dinosaurs,1993,growl,3,8 way,none,3,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Caliber 50,1989,gt2k,2,trackball,dial,2,HORIZONTAL,Incredible Technologies,Yes,Yes,Maybe
arcade,Cameltry,1989,gtfore06,2,trackball,dial,4,HORIZONTAL,Incredible Technologies,No,No,Yes
arcade,Canyon Bomber,1977,gtmr2,2,8 way,only_buttons,8,HORIZONTAL,Kaneko,No,No,Yes
arcade,Capcom Baseball,1989,gtmrusa,2,8 way,none,2,HORIZONTAL,Kaneko,No,No,Yes
arcade,Capcom Bowling,1988,gunbird,2,8 way,only_buttons / trackball,3,VERTICAL,Psikyo,No,No,Yes
arcade,Capcom Sports Club,1997,gunbird2,2,8 way,none,3,VERTICAL,Psikyo,No,Yes,Maybe
arcade,Captain America & The Avengers,1991,gundhara,4,8 way,none,3,VERTICAL,Banpresto,Yes,Yes,Maybe
arcade,Captain Commando,1991,gunforc2,4,8 way,none,2,HORIZONTAL,Irem,Yes,Yes,Maybe
arcade,Captain Silver,1987,gunforce,2,8 way,none,2,HORIZONTAL,Irem,No,Yes,Maybe
arcade,Captain Tomaday,1999,gunlock,2,8 way,none,4,VERTICAL,Taito,No,Yes,Maybe
