System,Description,Year,ROM Name,Players,ctrlType,Other Input,Buttons,Vertical,Manufacturers,Player Legends 2,Retro Arcade 2 Elites,Other CoinOps
arcade,Armored Car,1990,armorcar,2,4 way,none,2,VERTICAL,Stern Electronics,No,No,Yes
arcade,Assault Plus,1984,assaultp,2,twin stick,none,1,VERTICAL,Namco,No,No,Yes
arcade,Astro Blaster,1989,astrob,2,4 way,none,2,VERTICAL,SEGA,No,No,Yes
arcade,Astro Fighter,1994,astrof,2,4 way,none,1,VERTICAL,Data East,No,No,Yes
arcade,Astro Invader,1999,astinvad,1,4 way,none,1,VERTICAL,Leijac Corporation / Stern Electronics license,No,No,Yes
arcade,Astro Wars,1992,astrowar,2,4 way,none,1,VERTICAL,Zaccaria / Zelco,No,No,Yes
arcade,Astron Belt,1995,astron,2,8 way,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Asuka & Asuka,1994,asuka,2,8 way,none,2,VERTICAL,Taito,No,No,Yes
arcade,Asylum,1999,asylum,2,8 way,none,2,VERTICAL,Leland Corporation,No,No,Yes
arcade,Ataxx,1984,ataxx,1,trackball,stick,1,HORIZONTAL,Leland Corporation / Capcom,Yes,Yes,Maybe
arcade,Atomic Robo-kid,1990,robokid,2,8 way,none,2,HORIZONTAL,UPL,No,Yes,Maybe
arcade,"Aurail (set 3, US)",1992,aurail,2,8 way,none,3,HORIZONTAL,SEGA / Westone,No,No,Yes
arcade,Avengers In Galactic Storm,1988,avengrgs,2,8 way,none,4,HORIZONTAL,Data East,No,No,Yes
arcade,Avenging Spirit,1991,avspirit,1,8 way,none,2,HORIZONTAL,Jaleco,No,No,Yes
arcade,Aztarac,1982,aztarac,2,analog,none,2,HORIZONTAL,Centuri,Yes,Yes,Maybe
arcade,B-Wings,2000,bwings,2,8 way,none,2,VERTICAL,Data East,No,No,Yes
arcade,B.C. Story,1985,bcstry,2,8 way,none,3,HORIZONTAL,SemiCom / Tirano,No,No,Yes
arcade,Back Fire,1985,backfirt,2,8 way,none,2,HORIZONTAL,Tecmo,No,No,Yes
arcade,Back Street Soccer,1984,bssoccer,1,8 way,none,3,HORIZONTAL,SunA / Unico license,No,Yes,Maybe
arcade,Bad Lands,1984,badlands,2,analog,stick,2,HORIZONTAL,Atari Games / Atari,No,No,Yes
arcade,Baku Baku Animal,1988,bakubaku,2,8 way,none,4,HORIZONTAL,SEGA,No,No,Yes
arcade,Baluba-louk no Densetsu,1980,baluba,2,8 way,none,1,VERTICAL,"Able Corp, Ltd.",Yes,Yes,Maybe
arcade,Bang Bang Busters,1990,b2b,2,8 way,stick,4,HORIZONTAL,Visco / Neo Conception International,No,No,Yes
arcade,Bang Bead,1985,bangbead,2,8 way,only_buttons,4,HORIZONTAL NEOGEO,Visco,No,No,Yes
arcade,Baryon: Future Assault,2006,baryon,2,8 way,none,3,VERTICAL,SemiCom / Tirano,No,Yes,Maybe
arcade,Baseball Stars Professional,1990,bstars,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Batman,1990,batman,1,8 way,none,2,HORIZONTAL,Atari Games / Atari,No,No,Yes
arcade,Battlantis,1991,battlnts,2,8 way,none,1,VERTICAL,Konami,No,No,Yes
arcade,Battle Cruiser M-12,1984,bcruzm12,2,8 way,none,1,VERTICAL,Sigma Enterprises Inc.,Yes,Yes,Maybe
arcade,Battle Flip Shot,1994,flipshot,2,8 way,none,4,HORIZONTAL NEOGEO,Visco,No,No,Yes
arcade,Battle K-Road,1990,btlkroad,3,8 way,none,6,HORIZONTAL,Psikyo,No,Yes,Maybe
arcade,Battle Lane! Vol. 5,1982,battlane,2,8 way,none,2,VERTICAL,Technos Japan / Taito,No,No,Yes
arcade,Battle Shark,1985,bsharkjjs,2,8 way,none,2,HORIZONTAL,Taito,Yes,No,Maybe
arcade,Battle of Atlantis,1998,atlantis,2,8 way,none,2,VERTICAL,Comsoft,No,No,Yes
arcade,Bells & Whistles,1996,blswhstl,2,8 way,none,2,VERTICAL,Konami,No,No,Yes
arcade,"Berlin Wall, The",1981,berlwall,2,4 way,none,3,HORIZONTAL,Kaneko,Yes,Yes,Maybe
arcade,Bermuda Triangle,1989,bermudat,2,8 way,none,2,VERTICAL,SNK,No,No,Yes
arcade,Best Bout Boxing,1987,bbbxing,2,8 way,dial,5,HORIZONTAL,Jaleco,No,No,Yes
arcade,Best Of Best,1989,bestbest,2,8 way,none,6,HORIZONTAL,SunA,No,No,Yes
arcade,Big Run,1994,bigrun,2,analog,none,3,HORIZONTAL,Jaleco,No,No,Yes
arcade,Black Panther,2003,blkpnthr,2,8 way,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,Blades of Steel,1992,bladestl,2,8 way,none,3,VERTICAL,Konami,No,No,Yes
arcade,Blandia,1996,blandia,1,8 way,pedal / paddle,3,HORIZONTAL,Allumer,No,No,Yes
arcade,Blast Off,1994,blastoff,2,8 way,lightgun,3,VERTICAL,Namco,No,No,Yes
arcade,Blasted,1999,blasted,2,8 way,lightgun,1,HORIZONTAL,Bally Midway,No,No,Yes
arcade,Blasto,1982,blasto,1,4 way,pedal / dial,1,HORIZONTAL,Gremlin,No,No,Yes
arcade,Blaze On,1983,blazeon,1,8 way,pedal / dial,2,HORIZONTAL,A.I / Atlus license,No,Yes,Maybe
arcade,Blazer,1991,blazer,2,8 way,none,3,VERTICAL,Namco,No,No,Yes
arcade,Blazing Lazers,1972,blazlaz,2,8 way,paddle,3,HORIZONTAL,Hudson Soft,No,No,Yes
arcade,Blazing Tornado,1982,blzntrnd,2,8 way,none,4,HORIZONTAL,Human Amusement,No,No,Yes
arcade,Block Block,1982,block,2,4 way,none,1,VERTICAL,Capcom,Yes,Yes,Maybe
arcade,Blomby Car,1997,blmbycar,2,8 way,dial,2,HORIZONTAL,ABM & Gecas,No,No,Yes
arcade,Blood Warrior,1982,bloodwar,2,8 way,none,4,HORIZONTAL,Kaneko,No,No,Yes
arcade,Bloody Roar,1997,bldyroar,4,8 way,dial,3,HORIZONTAL,Eighting / Raizing,No,No,Yes
arcade,Bloody Roar 2,1982,bldyror2,2,8 way,none,4,HORIZONTAL,Eighting / Raizing,Yes,Yes,Maybe
arcade,Bloxeed (Japan),1982,bloxeed,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Blue Hawk,1990,bluehawk,2,8 way,trackball,2,VERTICAL,Dooyong,No,Yes,Maybe
arcade,Blue Print,1988,blueprnt,1,8 way,pedal / paddle,1,VERTICAL,Zilec Electronics / Bally Midway,Yes,Yes,Maybe
arcade,Body Slam,1993,bodyslam,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Bogey Manor,1994,bogeyman,2,8 way,none,2,HORIZONTAL,Technos Japan,No,No,Yes
arcade,Bomb Kick,1991,bombkick,2,8 way,none,3,HORIZONTAL,Yun Sung,No,No,Yes
arcade,Bomber Man,1994,bombrman,2,4 way,none,2,HORIZONTAL,Irem / licensed from Hudson Soft,No,No,Yes
arcade,Bombjack Twin,1999,bjtwin,2,8 way,none,2,VERTICAL,NMK / NMK Co. Ltd,Yes,Yes,Maybe
arcade,Boomer Rang'r,1989,boomrang,2,8 way,none,2,VERTICAL,Data East,No,No,Yes
arcade,Boot Camp,1995,bootcamp,2,trackball,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,Border Down (Rev A),1994,bdrdown,2,8 way,none,6,HORIZONTAL,G.Rev,Yes,Yes,Maybe
arcade,Born To Fight,1996,borntofi,4,lightgun,none,2,HORIZONTAL,International Games,No,No,Yes
arcade,Bottom of the Ninth,1983,bottom9,2,8 way,none,2,HORIZONTAL,Konami,No,No,Yes
arcade,Boxing Bugs,2001,boxingb,2,buttons only,none,3,HORIZONTAL,Cinematronics,Yes,Yes,Maybe
arcade,Boxy Boy,1996,boxyboy,1,8 way,stick,3,HORIZONTAL,Namco,No,No,Yes
arcade,Brain,1987,brain,2,8 way,none,2,HORIZONTAL,Coreland / SEGA,No,Yes,Maybe
arcade,Breakers,1987,breakers,2,8 way,none,4,HORIZONTAL NEOGEO,Visco / SNK,Yes,Yes,Maybe
arcade,Breakout [TTL],1987,breakout,2,analog,none,1,VERTICAL,Atari,No,No,Yes
arcade,Breywood,2000,breywood,4,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Brix,2000,brix,4,4 way,none,1,VERTICAL,Cinematronics / Advanced Microcomputer Systems,No,No,Yes
arcade,Brute Force,1991,brutforc,2,8 way,none,2,HORIZONTAL,Leland Corporation,No,No,Yes
arcade,Bubble Symphony,1997,bubsymphe,4,8 way,dial,4,HORIZONTAL,Taito,No,No,Yes
arcade,Buccaneers,1995,buccanrs,2,8 way,none,2,HORIZONTAL,Duintronic,Yes,Yes,Maybe
arcade,Bullet,1984,bullet,1,twin stick,none,0,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,Bullfight,1993,bullfgt,2,8 way,none,2,HORIZONTAL,Coreland / SEGA,Yes,Yes,Maybe
arcade,Burning Fight,1990,burningf,4,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,"Burning Force (Japan, new version",1995,burnforc,2,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Burning Rival,1992,brival,2,8 way,none,6,HORIZONTAL,SEGA,No,No,Yes
arcade,Buster Bros.,1994,bbros,2,4 way,none,2,HORIZONTAL,Mitchell / Capcom,No,No,Yes
arcade,Butasan: Pig's & Bomber's,1998,butasan,2,8 way,dial,2,HORIZONTAL,NMK / Jaleco license,No,No,Yes
arcade,Cachat,1994,cachat,4,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,Cameltry,1994,cameltry,2,analog,none,1,HORIZONTAL,Taito,No,No,Yes
arcade,Canyon Bomber,1995,canyon,4,buttons only,dial,2,HORIZONTAL,Atari,No,No,Yes
arcade,Capcom Baseball,1999,cbasebal,2,8 way,none,3,HORIZONTAL,Capcom,No,No,Yes
arcade,Capcom Bowling,1996,capbowl,4,buttons only,dial,2,VERTICAL,Incredible Technologies / Capcom,No,No,Yes
arcade,Captain Tomaday,1997,ctomaday,4,8 way,dial,4,HORIZONTAL NEOGEO,Visco,Yes,Yes,Maybe
arcade,Centipede Dux,1999,centipdd,2,8 way,none,1,VERTICAL,hack / Two-Bit Score,No,No,Yes
arcade,Chack'n Pop,1995,chaknpop,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,Chameleon,1997,chameleo,2,4 way,none,1,HORIZONTAL,Jaleco,No,No,Yes
arcade,Champion Base Ball,1990,champbas,2,8 way,none,3,HORIZONTAL,Alpha Denshi Co. / SEGA,No,No,Yes
arcade,Champion Wrestler,1995,champwr,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,Chanbara,1999,chanbara,4,twin stick,none,0,VERTICAL,Data East,No,No,Yes
arcade,Change Air Blade,1982,cairblad,2,8 way,none,3,VERTICAL,Sammy,Yes,Yes,Maybe
arcade,Charlie Ninja,1983,charlien,1,8 way,none,3,HORIZONTAL,Mitchell / Mitchell Corporation,No,No,Yes
arcade,Chase Bombers,1982,cbombers,1,analog,none,5,HORIZONTAL,Taito,No,No,Yes
arcade,Chicken Shift,1981,cshift,2,buttons only,none,2,HORIZONTAL,Bally/Sente,No,No,Yes
arcade,China Gate,1982,chinagat,1,8 way,trackball,3,HORIZONTAL,Technos Japan / Taito,No,No,Yes
arcade,Chinese Hero,1986,chinhero,2,4 way,none,4,VERTICAL,Taiyo System,Yes,Yes,Maybe
arcade,Chou Zetsurinjin Berabowman,1995,berabohm,2,8 way,none,6,HORIZONTAL,Namco,No,No,Yes
arcade,Chuka Taisen (World),1987,chukatai,2,8 way,none,2,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,City Bomber,1989,citybomb,2,8 way,none,3,VERTICAL,Konami,Yes,Yes,Maybe
arcade,Clash-Road,1992,clshroad,2,8 way,none,2,HORIZONTAL,Woodplace Inc.,Yes,Yes,Maybe
arcade,Cloak & Dagger,1997,cloak,2,twin stick,none,1,HORIZONTAL,Atari,No,No,Yes
arcade,Clutch Hitter (US),1987,cltchitr,2,8 way,none,3,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,Columns,1990,columns,1,8 way,pedal / stick / paddle,1,HORIZONTAL,SEGA,No,No,Yes
arcade,Columns 2: The Voyage Through Time,1989,columns2,1,8 way,pedal / paddle,1,HORIZONTAL,SEGA,No,No,Yes
arcade,Condor,1987,condor,2,4 way,none,2,VERTICAL,bootleg / Sidam,No,No,Yes
arcade,Cool Riders,1990,coolridr,1,analog,pedal / paddle,4,HORIZONTAL,SEGA,No,Yes,Maybe
arcade,Cosmic Avenger,1991,cavenger,1,8 way,pedal / paddle,2,HORIZONTAL,Universal,No,No,Yes
arcade,Cotton Boomerang,1980,cottonbm,2,8 way,none,4,HORIZONTAL,Success,No,No,Yes
arcade,Counter Run,1998,countrunb,4,8 way,none,2,HORIZONTAL,bootleg,No,Yes,Maybe
arcade,Crater Raider,1982,crater,2,4 way,none,3,HORIZONTAL,Bally Midway,No,No,Yes
arcade,Crazy Balloon,1998,crbaloon,1,8 way,paddle,1,VERTICAL,Taito,No,No,Yes
arcade,Crazy Climber 2,2002,cclimbr2,2,twin stick,none,0,HORIZONTAL,Nichibutsu,Yes,Yes,Maybe
arcade,Crazy Fight,1996,crazyfgt,2,8 way,none,,HORIZONTAL,Subsino,No,No,Yes
arcade,Crazy Kong,1990,ckong,2,4 way,none,1,VERTICAL,Kyoei / Falcon,Yes,Yes,Maybe
arcade,Crazy Taxi,1993,crzytaxi,2,analog,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Crime City,1994,crimec,2,8 way,none,2,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Cross Pang,1996,crospang,2,4 way,none,2,HORIZONTAL,F2 System,Yes,Yes,Maybe
arcade,Crossed Swords 2,1997,crswd2bl,2,8 way,none,4,HORIZONTAL NEOGEO,bootleg / Razoola,Yes,Yes,Maybe
arcade,Crush Roller,1998,crush,2,4 way,none,0,VERTICAL,"Alpha Denshi Co. / Kural Samno Electric, Ltd.",Yes,Yes,Maybe
arcade,"Crystal of Kings, The",1991,crysking,2,8 way,none,4,HORIZONTAL,BrezzaSoft,No,No,Yes
arcade,Cute Fighter,1991,cutefght,2,8 way,lightgun,3,HORIZONTAL,SemiCom,No,No,Yes
arcade,Cybattler,1988,cybattlr,2,8 way,none,2,VERTICAL,Jaleco,No,No,Yes
arcade,Cyber Commando,1987,cybrcomm,2,analog,none,3,HORIZONTAL,Namco,Yes,Yes,Maybe
arcade,Cyber Cycles,1988,cybrcycc,2,analog,none,0,HORIZONTAL,Namco,No,No,Yes
arcade,Cyber Sled,1988,cybsled,2,analog,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,"D. D. Crew (World, 3 Players)",1980,ddcrew,2,8 way,none,3,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,Dancing Eyes,1989,danceyes,2,8 way,trackball,3,HORIZONTAL,Namco,No,Yes,Maybe
arcade,Dangerous Seed,1986,dangseed,3,8 way,none,3,VERTICAL,Namco,Yes,Yes,Maybe
arcade,Dangun Feveron,1997,dfeveron,3,8 way,none,3,VERTICAL,Cave / Nihon System license,Yes,Yes,Maybe
arcade,Danny Sullivan's Indy Heat,1990,indyheat,3,analog,none,2,HORIZONTAL,Leland Corporation,No,No,Yes
arcade,Darius II (dual screen),1994,darius2do,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,Dark Edge,1987,darkedge,2,8 way,none,5,HORIZONTAL,SEGA,No,No,Yes
arcade,Darwin 4078,1987,darwin,2,8 way,none,2,VERTICAL,Data East,Yes,Yes,Maybe
arcade,Demolition Derby,1995,demoderb,1,analog,pedal / paddle,2,HORIZONTAL,Bally Midway,Yes,Yes,Maybe
arcade,Demon,1998,demon,4,4 way,none,3,HORIZONTAL,Rock-Ola,No,No,Yes
arcade,Denjin Makai,1998,denjinmk,4,8 way,none,3,HORIZONTAL,Winkysoft / Banpresto license,No,No,Yes
arcade,Depthcharge,1996,depthch,4,4 way,none,2,HORIZONTAL,Gremlin,No,No,Yes
arcade,Desert War,1983,desertwr,2,8 way,dial,5,VERTICAL,Jaleco,No,No,Yes
arcade,Destroyer,1982,destroyr,1,analog,trackball,2,HORIZONTAL,Atari,No,No,Yes
arcade,Dino Rex,1995,dinorex,2,8 way,none,3,HORIZONTAL,Taito,No,No,Yes
arcade,Dirt Dash,1998,dirtdash,2,analog,none,4,HORIZONTAL,Namco,No,Yes,Maybe
arcade,Dirt Fox,1996,dirtfoxj,2,analog,none,2,VERTICAL,Namco,Yes,Yes,Maybe
arcade,Do! Run Run,1987,dorunrun,3,4 way,none,2,HORIZONTAL,Universal,No,No,Yes
arcade,Dolphin Blue,1987,dolphin,2,8 way,none,6,HORIZONTAL,Sammy,No,No,Yes
arcade,Domino Man,1981,domino,2,4 way,none,1,HORIZONTAL,Bally Midway,No,No,Yes
arcade,Dominos,1980,dominos,1,4 way,stick,0,HORIZONTAL,Atari,No,No,Yes
arcade,Don Doko Don,1996,dondokod,2,8 way,none,2,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Donkey Kong: Pauline Edition Rev 5,1983,dkongpe,2,4 way,none,1,VERTICAL,hack / Clay Cowgill and Mike Mika,No,No,Yes
arcade,Double Axle,1988,dblaxle,2,analog,none,5,HORIZONTAL,Taito,No,No,Yes
arcade,Double Dragon 3: The Rosetta Stone,1992,ddragon3,2,8 way,none,3,HORIZONTAL,East Technology / Technos Japan,No,No,Yes
arcade,"Double Dynamites, The",1986,dbldynu,2,8 way,none,3,HORIZONTAL,Seibu Kaihatsu / Fabtek license,Yes,Yes,Maybe
arcade,Double Wings,1985,dblewing,2,8 way,none,3,VERTICAL,Mitchell,No,No,Yes
arcade,DownTown,1986,downtownj,1,8 way,none,2,VERTICAL,Seta,No,No,Yes
arcade,Dr. Micro,1985,drmicro,2,4 way,none,1,VERTICAL,Sanritsu,No,No,Yes
arcade,Dr. Toppel's Adventure,1984,drtoppel,1,8 way,stick,2,VERTICAL,Kaneko / Taito,Yes,Yes,Maybe
arcade,Dragon Ball Z,1994,dbz,3,8 way,stick,4,HORIZONTAL,Banpresto,No,No,Yes
arcade,Dragon Ball Z 2: Super Battle,1991,dbz2,2,8 way,none,4,HORIZONTAL,Banpresto,No,Yes,Maybe
arcade,Dragon Ball Z V.R.V.S.,1991,dbzvrvs,2,8 way,none,3,HORIZONTAL,SEGA / Banpresto,No,No,Yes
arcade,Dragon Bowl,1993,drgnbowl,1,8 way,pedal / paddle,3,HORIZONTAL,Nics,No,Yes,Maybe
arcade,Dragon Master,1994,drgnmst,1,8 way,pedal / paddle,7,HORIZONTAL,Unico,No,Yes,Maybe
arcade,Dragon Unit,1992,drgnunit,4,8 way,dial,3,HORIZONTAL,Athena / Seta,No,No,Yes
arcade,Dragon's Lair,1990,dlair,2,8 way,none,1,HORIZONTAL,Cinematronics,No,No,Yes
arcade,Dragoon Might,1991,dragoona,4,8 way,none,6,HORIZONTAL,Konami,No,No,Yes
arcade,Dream Soccer '94,1985,dsoccr94,2,8 way,none,3,HORIZONTAL,Irem / Data East,No,No,Yes
arcade,Dream World,1992,dreamwld,4,8 way,dial,3,HORIZONTAL,SemiCom,No,No,Yes
arcade,Drift Out '94: The Hard Order,1994,drifto94,2,8 way,none,3,HORIZONTAL,Visco,Yes,Yes,Maybe
arcade,Dungeon Magic,1992,dungeonm,2,8 way,none,4,HORIZONTAL,Taito,No,No,Yes
arcade,Dunk Shot,1991,dunkshot,2,trackball,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Dyger,1980,dyger,2,8 way,none,3,VERTICAL,Philko,No,No,Yes
arcade,E.D.F.: Earth Defense Force,1993,edf,2,8 way,none,2,HORIZONTAL,Jaleco,No,No,Yes
arcade,Eagle Shot Golf,1997,eaglshot,2,8 way,none,3,HORIZONTAL,Sammy,No,No,Yes
arcade,Ehrgeiz,1981,ehrgeiz,2,8 way,none,6,HORIZONTAL,Square / Namco,No,No,Yes
arcade,Eight Ball Action,1987,8ballact,1,8 way,pedal / stick,1,VERTICAL,Seatongrove Ltd / Magic Electronics USA license,Yes,Yes,Maybe
arcade,Eight Forces,1984,eightfrc,2,8 way,none,2,VERTICAL,Tecmo,No,Yes,Maybe
arcade,Enforce,1985,enforce,1,8 way,stick,2,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Equites,1991,equites,2,8 way,none,3,VERTICAL,Alpha Denshi Co.,No,No,Yes
arcade,Escape Kids,1988,esckids,2,8 way,none,2,HORIZONTAL,Konami,Yes,Yes,Maybe
arcade,Evil Stone,1991,evilston,2,4 way,none,2,VERTICAL,"Spacy Industrial, Ltd.",No,No,Yes
arcade,Evolution Soccer,1982,evosocc,1,8 way,none,4,HORIZONTAL,Evoga,Yes,Yes,Maybe
arcade,Explosive Breaker,1983,explbrkr,2,8 way,none,2,VERTICAL,Kaneko,Yes,Yes,Maybe
arcade,Extermination,1986,extrmatn,2,8 way,none,2,VERTICAL,Taito,No,No,Yes
arcade,Exterminator,1990,exterm,2,8 way,none,2,HORIZONTAL,Gottlieb / Premier Technology,No,No,Yes
arcade,Extreme Downhill,1991,extdwnhl,2,4 way,none,1,HORIZONTAL,Sammy Industries Japan / Sammy Studios,No,No,Yes
arcade,Exvania,1984,exvania,2,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Exzisus,1991,exzisus,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,F-1 Grand Prix,1986,f1gp,2,analog,none,2,VERTICAL,Video System Co.,Yes,Yes,Maybe
arcade,F-1 Grand Prix Part 2,1990,f1gp2,2,analog,none,3,VERTICAL,Video System Co.,No,No,Yes
arcade,F-1 Grand Prix Star 2,1989,f1gpstr2,2,analog,none,2,HORIZONTAL,Jaleco,No,No,Yes
arcade,F1 Exhaust Note,1990,f1en,2,analog,dial,2,HORIZONTAL,SEGA,No,No,Yes
arcade,F1 Super Lap,1993,f1lap,4,analog,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,"FairyLand Story, The",1996,flstory,4,4 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,"Fallen Angels (World), The",1986,daraku,2,8 way,none,4,HORIZONTAL,Psikyo / Steel Hearts,Yes,Yes,Maybe
arcade,Fantastic Journey,1993,fantjour,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Fantasy Land,1989,fantland,2,8 way,none,2,HORIZONTAL,Electronic Devices Italy,No,No,Yes
arcade,Fantasy Zone 2: The Tears of Opa-Opa,1986,fantzn2,2,8 way,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Fast Lane,1992,fastlane,2,8 way,none,2,VERTICAL,Konami,No,No,Yes
arcade,Fatal Fury 2,1989,fatfury2,1,8 way,stick,4,HORIZONTAL NEOGEO,SNK,No,Yes,Maybe
arcade,Fatal Fury 3: Road to the Final Victory,2005,fatfury3,4,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Fatal Fury: King of Fighters,1989,fatfury1,2,8 way,positional,4,HORIZONTAL NEOGEO,SNK,Yes,Yes,Maybe
arcade,Fever SOS,1996,feversos,2,8 way,none,3,VERTICAL,Cave / Nihon System license,No,No,Yes
arcade,Fight Fever,1992,fightfev,2,8 way,none,4,HORIZONTAL NEOGEO,Viccom,No,No,Yes
arcade,Fighter & Attacker,1991,fghtatck,2,8 way,none,3,VERTICAL,Namco,No,No,Yes
arcade,Fighter's History,1987,fghthist,2,8 way,trackball,6,HORIZONTAL,Data East,No,No,Yes
arcade,Final Fight Revenge,2003,ffreveng,2,8 way,none,6,HORIZONTAL,Capcom,No,Yes,Maybe
arcade,Final Lap,2001,finallap,2,analog,none,1,HORIZONTAL,Namco,No,No,Yes
arcade,Final Star Force,1992,fstarfrc,2,8 way,none,2,VERTICAL,Tecmo,No,No,Yes
arcade,Finalizer: Super Transformation,1989,finalizr,2,8 way,none,2,VERTICAL,Konami,No,No,Yes
arcade,Fire Barrel,1986,firebarr,2,8 way,none,3,VERTICAL,Irem,Yes,Yes,Maybe
arcade,Fire Fox,1996,firefox,4,analog,none,4,HORIZONTAL,Atari,No,No,Yes
arcade,Fire Trap,1993,firetrap,2,twin stick,none,1,VERTICAL,Woodplace Inc. / Data East,No,No,Yes
arcade,Five a Side Soccer,1985,fiveside,2,trackball,none,1,VERTICAL,Konami,No,No,Yes
arcade,Flashgal,1993,flashgal,2,8 way,none,2,HORIZONTAL,Kyugo / SEGA,No,No,Yes
arcade,Flying Tiger,1994,flytiger,2,8 way,none,2,VERTICAL,Dooyong,Yes,Yes,Maybe
arcade,Formation Z,1995,formatz,2,8 way,none,2,HORIZONTAL,Jaleco,No,No,Yes
arcade,Frenzy,1996,frenzy,2,8 way,none,1,HORIZONTAL,"Stern Electronics / Stern Electronics, Inc.",Yes,Yes,Maybe
arcade,Frisky Tom,2003,friskyt,2,8 way,none,0,HORIZONTAL,Nichibutsu,No,No,Yes
arcade,Funky Jet,2004,funkyjet,2,8 way,none,3,HORIZONTAL,Mitchell / Data East,Yes,Yes,Maybe
arcade,Future Spy,2005,futspy,2,8 way,none,2,VERTICAL,SEGA,No,No,Yes
arcade,G-Darius Ver.2,1992,gdarius2,2,8 way,none,3,HORIZONTAL,Taito,No,No,Yes
arcade,G-Stream G2020,1996,gstream,1,8 way,pedal / paddle,4,VERTICAL,Oriental Soft Japan,No,Yes,Maybe
arcade,Gaia Crusaders,1981,gaia,2,8 way,none,4,HORIZONTAL,Noise Factory,No,No,Yes
arcade,Gaia: The Last Choice of Earth,1993,gaialast,4,8 way,none,3,HORIZONTAL,SemiCom / XESS,Yes,Yes,Maybe
arcade,Galactic Storm,1995,galastrm,2,analog,none,4,HORIZONTAL,Taito,No,Yes,Maybe
arcade,Galactic Warriors,1993,gwarrior,2,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Galaxy Fight: Universal Warriors,1981,galaxyfg,2,8 way,none,4,HORIZONTAL NEOGEO,Sunsoft,Yes,Yes,Maybe
arcade,Galaxy Ranger,1988,galaxyr,2,8 way,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Galmedes,1997,galmedes,1,8 way,pedal / paddle,2,VERTICAL,Visco,No,Yes,Maybe
arcade,Gals Panic 2,1984,galpani2,2,8 way,none,3,VERTICAL,Kaneko,Yes,Yes,Maybe
arcade,Gals Panic S2,1976,galpans2,1,8 way,positional,1,HORIZONTAL,Kaneko,No,No,Yes
arcade,"Game Paradise, The: Master of Shooting!",1985,gametngk,2,8 way,none,5,VERTICAL,Jaleco,No,Yes,Maybe
arcade,Garyo Retsuden,1985,garyoret,2,8 way,none,2,HORIZONTAL,Data East,Yes,Yes,Maybe
arcade,Gate of Doom,1998,gatedoom,1,8 way,pedal / paddle,2,HORIZONTAL,Data East,No,Yes,Maybe
arcade,Gauntlet,1995,gauntlet,1,8 way,pedal / paddle,2,HORIZONTAL,Atari Games / Atari,No,Yes,Maybe
arcade,Gauntlet 2,1992,gaunt2,3,8 way,trackball,2,HORIZONTAL,Atari Games / Atari,No,No,Yes
arcade,Gekirindan,1992,gekiridn,3,8 way,trackball,4,VERTICAL,Taito,No,No,Yes
arcade,Gemini Wing,1984,gemini,2,8 way,none,2,VERTICAL,Tecmo,No,No,Yes
arcade,Genix Family,1991,genix,2,8 way,none,3,HORIZONTAL,NIX,No,No,Yes
arcade,Genpei ToumaDen,1997,genpeitd,2,8 way,none,2,HORIZONTAL,Namco,No,No,Yes
arcade,Ghostlop,1991,ghostlop,2,8 way,none,4,HORIZONTAL NEOGEO,Data East,No,No,Yes
arcade,Gigandes,1993,gigandes,2,8 way,none,2,HORIZONTAL,East Technology,No,No,Yes
